Absolute Magnitude,Relative Velocity km per sec,Miss Dist.(kilometers),Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
27.8,4.214818022,15375414,7,0.00140372,5.712,0.226759464,1.078266432,0.10706433,3.863183345,408.9663301,0.833759313,210.707634,1.32277355,2458064.231,303.8998788,0.880268065,0
21.5,13.19143401,57565256,4,0.204134,4.872,0.187984568,1.328465075,15.75047984,292.8617102,559.2727239,1.078734141,257.0655551,1.578196009,2458237.495,207.4480101,0.643693112,0
26.1,16.48926791,971046.4375,8,0.00255107,3.349,0.650395181,2.20481077,1.317792774,327.5894018,1195.791355,0.770812471,250.4142231,3.638809069,2456021.387,346.7875148,0.301055864,0
28.6,5.44933128,570010.25,6,0.00220111,5.349,0.229959584,1.176188921,1.990548432,336.8735047,465.9228969,0.905713006,120.0623448,1.446664836,2457796.516,157.610209,0.772660031,0
25.5,5.165429945,6084008,7,0.0304996,4.407,0.337683505,1.536862605,3.668785873,152.4984166,695.9066589,1.017889454,12.77296991,2.055835757,2458077.594,320.1183547,0.517310756,0
26.6,18.71620672,71891528,5,0.00752234,6.458,0.163940062,0.923314113,8.108076281,58.85114744,324.0579184,0.77194594,317.3472862,1.074682286,2457839.319,179.057475,1.110912524,0
26.6,17.45313218,32799350,7,0.00433977,6.086,0.36175202,0.986518065,1.239590217,109.1867636,357.8952959,0.629643162,284.1848616,1.343392967,2458063.942,296.1845595,1.005880782,0
25.651,12.92547486,58546964,5,0.014082,6.572,0.308463244,0.897336547,11.66123607,260.9172618,310.4784495,0.620541205,234.2994042,1.174131888,2458146.064,191.2184846,1.159500766,0
21.3,24.85552057,16617100,8,0.0514593,4.882,0.261159122,1.22326877,47.82077996,164.0617182,494.175556,0.903800972,69.84232967,1.542736569,2456056.756,320.4751204,0.728486052,0
22.6,7.432831855,15965901,8,0.0759582,3.641,0.486726431,2.041118802,3.721822297,195.7444666,1065.12567,1.047652331,309.7472108,3.034585272,2455978.071,13.32658484,0.337988286,0
21.7,19.68484966,31915100,1,0.0175511,3.952,0.745749507,1.612808932,11.93390057,154.4962738,748.1226557,0.410057466,116.7608313,2.815560398,2458290.152,220.6181751,0.481204515,1
23.3,15.88836561,66764648,3,0.000213187,5.612,0.099231985,1.105309779,9.658668171,198.4820431,424.447955,0.995627696,18.40882154,1.214991863,2458139.404,242.1868714,0.848160524,0
25.3,17.20878135,29306558,8,0.0256218,6.156,0.252933894,0.961773037,26.27966122,332.7116533,344.5143553,0.718508037,122.058224,1.205038036,2456985.512,263.8526446,1.0449492,0
22.3,9.748422164,74177080,6,0.175404,4.606,0.233817026,1.434310457,16.548664,188.2259468,627.4269569,1.098944251,236.2748258,1.769676663,2457733.843,153.000275,0.573771968,0
25.5,13.76009368,36913124,9,0.0538274,5.32,0.145124896,1.162572346,25.50125701,186.8461891,457.8554723,0.993854155,238.023268,1.331290537,2455890.324,314.5344045,0.78627432,0
21.8,8.373700882,35857004,9,0.100933,3.999,0.384493141,1.782447257,2.185175255,156.51497,869.2074873,1.097108513,33.84160799,2.467786001,2456005.335,341.0163613,0.414170385,0
24.1,7.785649429,27617778,8,0.184323,4.037,0.328074205,1.748560598,14.22409484,358.1796904,844.5385113,1.174902969,167.8556151,2.322218226,2455991.574,7.214834064,0.426268305,0
24.4,15.61145232,7836453,8,0.0174971,2.959,0.708652278,2.669925153,2.764274703,76.45692856,1593.481615,0.77787661,39.19309776,4.561973696,2455963.755,12.36812511,0.225920398,0
15.4,36.49953236,68973000,0,0.454861,2.89,0.778466655,2.297564907,41.47292184,199.5879091,1272.038075,0.50898724,22.39890104,4.086142574,2458560.37,201.5508736,0.283010397,0
20.4,12.87981464,30734330,0,0.0102349,3.46,0.639082741,2.093414638,2.593186665,125.9879238,1106.321396,0.755549474,79.57092377,3.431279802,2458234.892,283.7283293,0.325402728,1
19.3,20.20805618,64534876,0,0.197759,5.033,0.535492055,1.228126651,13.93164467,30.65429837,497.1222035,0.570474587,158.7057664,1.885778716,2457996.755,2.712318868,0.724168016,0
18.8,8.99592392,62770168,0,0.0656147,4.445,0.44217739,1.47319503,16.97626241,38.68472996,653.1137013,0.821781497,46.13086315,2.124608564,2457871.127,71.31109568,0.551205708,0
21.3,8.657435771,67046508,0,0.0915492,5.203,0.256838767,1.215447088,9.407041519,144.6128952,489.443441,0.903273157,167.1495039,1.527621018,2458122.919,269.9569702,0.735529317,0
24.2,19.50732971,58152204,8,0.00868534,7.396,0.317520722,0.779951794,9.120002993,169.74003,251.593878,0.532300937,206.301167,1.027602651,2455172.901,148.2374293,1.430877424,0
25,2.099422746,7226497,4,0.0178519,5.788,0.099405007,1.064432936,2.644959577,316.9235324,401.1214467,0.958622972,255.0255542,1.170242899,2458043.489,321.4180854,0.897483799,0
24.5,8.387227,16550507,6,0.111154,6.137,0.127416467,0.980444377,15.59740854,356.5156117,354.5952121,0.855519618,5.150615159,1.105369136,2457961.691,39.40010763,1.015242134,0
27.3,9.898411697,551152.6875,6,0.0012049,5.912,0.303959199,1.026686462,3.941081557,174.4790041,379.9751367,0.714615667,102.7670319,1.338757257,2457973.646,25.44258583,0.947430411,0
25.9,7.976306021,3848609.75,7,0.0265857,4.679,0.291100964,1.403115603,12.31034291,177.5165655,607.0697716,0.994667299,331.414051,1.811563908,2457802.461,117.4398424,0.593012561,0
23.3,9.360949923,37034536,2,0.191699,6.101,0.235091128,0.98387714,15.96225583,198.8982962,356.459121,0.752576354,170.4121233,1.215177926,2457989.51,11.09924178,1.009933478,0
21.6,10.31192867,67225984,3,0.276421,4.586,0.205147869,1.438802683,19.60290163,168.123114,630.3768932,1.143635379,285.2197648,1.733969987,2457773.294,129.7545135,0.571086923,0
25.6,15.5049328,2238161,9,0.00530294,3.826,0.557628655,1.820276414,9.950801285,4.500812952,897.0247784,0.805238126,240.4859286,2.835314703,2456051.324,339.603048,0.401326707,0
26.1,8.616639353,6926453,7,0.0158778,4.308,0.381518031,1.579660724,5.716963326,2.335566792,725.1772265,0.976991674,214.145956,2.182329773,2458213.382,254.3187913,0.496430372,0
21.6,4.277683118,37183428,6,0.248396,3.426,0.468548508,2.301716867,7.384237389,40.32280874,1275.487707,1.223250864,133.2892507,3.38018287,2458551.29,204.542222,0.282244978,0
24.9,11.11491643,53224908,7,0.00757691,6.388,0.464383258,0.921734401,4.873367485,55.74071437,323.2266205,0.493696377,313.0164205,1.349772425,2458122.837,223.7449718,1.11376965,0
23.9,6.060692996,62332512,7,0.147487,5.158,0.125580174,1.239876127,7.216601553,108.0065966,504.2731836,1.084172267,284.6847068,1.395579986,2457815.489,132.0793059,0.713898759,0
20.4,18.75510324,66556200,0,0.0638789,3.543,0.49776513,2.094368013,15.81673762,345.4966861,1107.077237,1.051864647,172.6367094,3.136871378,2458224.91,287.0261935,0.325180564,0
18.7,22.5830476,47033548,3,0.309935,4.397,0.532057617,1.442972697,27.48200881,17.50675865,633.1193653,0.675228082,164.1087491,2.210717312,2457916.354,47.84661857,0.568613155,0
20,18.89713651,46287068,3,0.14384,5.093,0.383773618,1.198806781,31.86141924,38.36888241,479.4266958,0.738736365,122.5844363,1.658877197,2457912.006,66.45001972,0.750896859,0
22.2,29.6819751,22874044,6,0.00288912,3.757,0.648286573,1.722209143,32.94660773,206.1479858,825.5193597,0.60572408,89.84941518,2.838694206,2457725.16,120.0728979,0.436089107,0
20.594,17.59991234,56796196,6,0.130763,4.512,0.602511396,1.408801799,9.862550036,8.208306774,610.7637783,0.559982661,149.5416832,2.257620936,2457838.864,95.27270295,0.589425917,0
23.1,13.72300418,54321644,8,0.165161,5.09,0.160054812,1.253228067,14.5359275,359.0456945,512.4406763,1.052642884,263.3433988,1.453813249,2456073.458,96.2744492,0.702520344,0
18.6,25.20475648,28834688,1,0.1576,3.446,0.776230771,1.933543431,10.97764331,294.5616042,982.0403314,0.432667523,16.6903154,3.434419339,2458042.035,344.7738108,0.366583722,0
22,27.79615637,68854464,0,0.0326204,6.499,0.447855138,0.903712821,6.04550236,278.0742283,313.7936079,0.498980391,72.63232579,1.308445252,2457972.767,31.81696326,1.147250903,1
19.9,33.56225878,60911140,3,0.359537,4.146,0.599425883,1.457963584,47.04711484,216.3547065,643.0110585,0.584022475,323.0397467,2.331904693,2457946.497,30.23459161,0.559865955,0
21.3,2.437046405,38443440,1,0.217963,3.68,0.407977579,2.053690282,1.44569399,127.4630708,1074.98115,1.215830692,67.60561665,2.891549872,2458163.908,305.2763827,0.334889593,0
20.7,5.985974588,24805674,5,0.146921,3.48,0.484526742,2.215547428,7.804510618,223.0825527,1204.536609,1.14205545,337.7968175,3.289039406,2458432.507,230.8860811,0.298870119,0
21.9,14.53452434,16371960,7,0.0203994,3.435,0.655467933,2.097434253,5.434409599,261.1961477,1109.509336,0.722633358,238.0553425,3.472235148,2458208.55,292.494435,0.324467752,0
28.1,19.50333786,48532536,7,0.00316976,4.276,0.428978415,1.586131828,3.437944922,46.50941444,729.6378366,0.905715511,231.8171465,2.266548146,2458286.43,218.9234416,0.493395465,0
23.117,17.98291116,60590632,6,0.165062,2.9,0.638502307,2.959363684,10.29733308,321.2686365,1859.498947,1.069803144,289.5234758,4.848924223,2457912.812,16.97649591,0.19360054,0
25.7,9.138680589,2661678.75,8,0.0124656,3.465,0.538625188,2.182471492,7.888429679,32.77820754,1177.66372,1.006937374,196.2376634,3.35800561,2456053.266,354.8746956,0.305689981,0
20.7,21.10286215,68928472,2,0.0345562,4.214,0.383674558,1.512961313,38.9493161,230.7353718,679.7358281,0.932476551,307.4691394,2.093446076,2458026.692,346.1283153,0.529617515,1
28.5,1.463185273,8182164.5,4,0.00346908,6.184,0.030359606,0.978511758,1.062160236,22.35461103,353.5472794,0.948804526,209.7924612,1.008218989,2457827.628,176.0267221,1.018251365,0
20,13.99356909,12741226,4,0.0863149,3.214,0.581040477,2.414723875,17.30360733,204.4940345,1370.565013,1.011671564,42.19770924,3.817776186,2457436.567,148.1257327,0.262665395,0
26.1,7.999766109,49288688,7,0.00827049,5.522,0.199066242,1.121571528,14.0531139,52.89644929,433.8492895,0.898304499,293.2140785,1.344838557,2457925.621,62.13301011,0.829781237,0
28.7,3.048232462,21053092,6,0.000735443,5.702,0.111651481,1.085249098,0.307478533,224.2328509,412.9453473,0.964079429,146.8699105,1.206418767,2457859.95,122.5294732,0.871786067,0
26.9,4.076890856,21236662,7,0.0336951,6.057,0.165903217,1.002189262,2.07974763,227.0039918,366.457019,0.835922839,194.9107289,1.168455684,2458097.776,264.4382556,0.982379873,0
27.476,7.779649341,3067989.25,6,0.00216071,4.709,0.323113165,1.395094404,1.628243351,31.63817086,601.8715592,0.944321036,225.6267713,1.845867771,2457904.066,57.68058901,0.598134261,0
21.9,15.30599643,7829143.5,8,0.0520582,3.157,0.608216392,2.436452852,19.87178109,53.5417731,1389.106183,0.954562289,134.0684046,3.918343416,2456023.807,10.2867525,0.259159454,0
19.1,34.53817194,45474560,0,0.266521,2.943,0.909107987,2.066930368,35.81192275,62.54534665,1085.393449,0.187867462,285.630368,3.945993274,2458259.29,274.1653102,0.33167696,0
22.3,5.863284616,38331868,3,0.0752498,5.85,0.215718432,1.045043525,5.403695675,164.669422,390.2114374,0.819608374,217.5177072,1.270478675,2458164.262,208.9168949,0.922576751,0
23.5,11.41800594,11956194,7,0.0702016,5.24,0.138978534,1.195287806,20.98806327,49.78137613,477.3172838,1.02916846,127.215817,1.361407153,2457915.729,63.93534024,0.754215303,0
22.8,17.28518038,28687712,0,0.0549457,4.216,0.467085079,1.605193537,6.989170216,26.69176583,742.8301636,0.855431587,274.4560377,2.354955487,2458332.328,199.1853057,0.484632986,0
18.7,5.459202097,63378396,0,0.256947,3.829,0.339208342,1.922512678,10.93407494,80.84398937,973.6486041,1.27038034,172.7556361,2.574645016,2458051.564,341.119355,0.369743251,0
21.7,13.4276051,28654138,0,0.113883,2.78,0.684735209,3.115248199,10.24704454,164.0614749,2008.340782,0.982128071,110.4712393,5.248368327,2458095.347,342.9984191,0.179252447,0
24.1,17.56379925,23460198,8,0.0167161,8.56,0.602806993,0.648741276,16.86324974,242.9532515,190.8559586,0.257675498,185.7754516,1.039807055,2455620.036,170.6361994,1.886239249,0
22.4,8.280192359,8437605,5,0.00208074,3.93,0.468364252,1.798767872,3.356182801,113.792348,881.1728549,0.956289303,146.7118622,2.641246442,2457846.549,62.89605631,0.408546403,0
22.8,8.011496546,12306684,0,0.0526362,4.681,0.30804596,1.408823333,4.066993347,183.760813,610.7777822,0.974840997,97.02790584,1.842805669,2457933.793,39.31811817,0.589412403,0
22.5,24.05726932,9331150,7,0.0361049,3.344,0.744943004,2.080226269,2.536437816,106.3604769,1095.883256,0.530576263,29.69894353,3.629876275,2458207.947,291.8532045,0.328502145,0
25.3,12.01042643,58824980,6,0.0052947,6.953,0.252257174,0.83980591,13.1892927,352.117931,281.103865,0.627958845,207.8167928,1.051652976,2458017.812,337.8286426,1.280665422,0
24,19.48573889,2562165.25,8,0.00928003,3.517,0.680395298,1.994162225,0.671288863,355.7536475,1028.582556,0.637343624,329.7164216,3.350980825,2456117.295,341.1720012,0.349996214,0
27.3,6.003421216,2652347,9,0.0147965,4.947,0.250843867,1.306653461,6.162232748,245.9962959,545.555655,0.978887454,316.3482079,1.634419469,2456034.941,26.10442334,0.65987768,0
19.6,19.24395479,68527912,0,0.406718,3.673,0.401295779,1.841464897,38.99716982,47.82086755,912.7326657,1.102492806,266.7702286,2.580436988,2457989.088,285.6172336,0.39441998,0
25.5,11.88423874,47735392,6,0.00997283,6.633,0.206613456,0.889681872,14.26871365,35.18007778,306.5141575,0.705861625,222.2875478,1.073502118,2457920.31,94.18293084,1.174497136,0
21.8,8.072639502,12581006,2,0.0848699,5.292,0.117604248,1.188950242,15.23965698,246.1373133,473.5261271,1.049124643,303.2352334,1.328775842,2457908.798,69.71710174,0.760253721,0
27.197,8.66472625,42309860,6,0.00223976,6.091,0.345840444,0.986420174,2.500098601,6.21929447,357.8420271,0.645276183,294.9074533,1.327564165,2457913.918,87.10404937,1.006030518,0
19.6,19.24395466,68527912,0,0.407205,3.673,0.401263666,1.84131373,38.99895642,47.81972372,912.6202778,1.102461433,266.7821252,2.580166028,2457989.102,4.496313528,0.394468553,0
21.6,21.59967979,22926498,8,0.152377,3.726,0.534654345,1.789662538,34.33028771,86.74455986,874.4906045,0.832811686,94.64747715,2.74651339,2456028.218,26.05133761,0.411668231,0
22.4,33.07042636,59359360,0,0.0265204,3.788,0.698112052,1.760333125,2.853320402,190.3438495,853.0818829,0.531423355,309.9001337,2.989242895,2457747.536,106.7506764,0.42199935,0
22.3,16.7262102,62974848,5,0.0716727,3.643,0.471801023,2.051419386,1.559611461,175.3433015,1073.198631,1.083557621,126.2318628,3.019281152,2458255.302,274.5277823,0.335445825,0
21,10.30925272,56931092,1,0.124842,5.12,0.419845199,1.217245534,15.64489471,63.99041389,490.5301562,0.706190841,307.4352707,1.728300227,2458155.103,246.5370111,0.733899834,0
20.8,10.37520062,19140370,5,0.0455787,3.765,0.468001301,1.934719948,3.9618897,65.57099857,982.9367918,1.029268495,227.8950467,2.840171402,2458080.08,330.8539648,0.36624939,1
21.8,17.76208184,61968880,8,0.0707756,5.171,0.61501355,1.168827129,15.89750871,99.5206254,461.5554162,0.449982606,228.8731341,1.887671651,2456578.411,62.46738319,0.779971348,0
28.5,14.1199664,62102896,6,0.000101844,6.89,0.285439157,0.850342906,5.778161234,315.8789167,286.4109159,0.607621743,316.2954172,1.093064068,2458084.494,254.4249321,1.256935333,0
23.4,11.70867797,12743282,9,0.0652372,4.402,0.329913588,1.509983141,20.00432794,76.90773549,677.7297878,1.011819185,224.5838771,2.008147097,2456130.918,338.5305164,0.531185152,0
25.545,4.275665052,17577442,7,0.0751103,4.719,0.226839074,1.402967517,2.91873052,104.2714009,606.9736677,1.084719665,147.6762201,1.721215368,2457907.077,55.40981729,0.593106454,0
20.5,11.86943401,44790384,1,0.154706,6.085,0.540517802,0.968377582,11.22419548,128.2836975,348.0691375,0.444952259,358.5166597,1.491802904,2458091.375,266.0102798,1.034277278,0
24.6,13.72443597,43841524,6,0.000535153,6.163,0.172808516,0.98034229,0.750965407,125.2627554,354.5398309,0.810930794,261.4133043,1.149753786,2457951.267,49.99152618,1.015400721,0
19.9,20.70574107,69210272,1,0.292591,5.213,0.425329755,1.165176298,29.30192562,217.6868462,459.3946033,0.669592148,29.39804779,1.660760447,2457468.248,103.6378439,0.783640028,0
26.2,17.87335073,61552816,6,0.00711674,4.234,0.379549097,1.626356584,1.190873205,215.7952251,757.5688089,1.009074411,348.9027533,2.243638758,2458332.518,202.2234262,0.475204359,0
20.4,13.789221,17685534,5,0.0750764,2.958,0.671299535,2.706359787,14.3884007,60.62506125,1626.210364,0.88958172,246.6149805,4.523137855,2457762.273,52.73706926,0.221373574,0
20,20.70572502,69210480,0,0.290818,5.213,0.425387783,1.165162326,29.30270756,217.6861207,459.3863403,0.669516507,29.39476063,1.660808145,2457927.627,57.10703165,0.783654124,0
20.7,22.47728919,30175742,7,0.119853,3.956,0.39674302,1.669687348,36.16988318,89.23503826,788.0452607,1.007250548,124.7404951,2.332124149,2457633.124,167.82696,0.456826553,0
23.6,10.86081391,7991542.5,7,0.0102789,5.462,0.310173622,1.130585921,14.16341055,262.649866,439.0902423,0.779907991,100.502704,1.48126385,2457928.615,58.93721099,0.819877021,0
27.5,18.97588109,42240452,7,0.00772205,4.403,0.444612688,1.509364451,7.828843149,126.0702631,677.3132982,0.838281865,62.24516725,2.180447037,2458084.17,315.528251,0.531511785,0
20.9,12.50753755,52689276,2,0.121594,5.771,0.190182135,1.050674095,21.94571232,57.31398776,393.3693007,0.850854653,219.4972744,1.250493537,2458085.714,282.0149479,0.915170552,0
23.2,6.657447175,12766990,0,0.0166586,5.573,0.108659339,1.116030907,8.679528924,289.5504343,430.6384064,0.994763726,53.00628562,1.237298088,2457889.865,92.48763823,0.835968169,0
20.9,14.35244656,25021690,0,0.002686,5.645,0.181307474,1.080358901,22.31610577,282.6096056,410.1573594,0.884481757,109.6056454,1.276236044,2457844.766,136.689538,0.877711912,1
26.7,13.9141977,55847180,6,0.0156911,6.893,0.300560909,0.847047145,12.97613533,296.8153998,284.7474225,0.592457885,38.85825706,1.101636406,2458134.952,190.014789,1.264278345,0
24.4,9.208598403,34314516,6,0.0238817,6.6,0.123461187,0.897695841,12.87890474,86.40540907,310.6649421,0.786865247,171.0602048,1.008526436,2457962.099,44.49938564,1.158804716,0
20.9,13.27954741,15257372,1,0.0271048,3.112,0.62693658,2.577538807,4.627261809,237.5455638,1511.493368,0.961585442,6.309558055,4.193492172,2457595.791,96.39149822,0.238175044,1
25,7.995137305,67241992,8,0.0276474,5.339,0.29827843,1.171677993,7.433094752,336.5477945,463.2451018,0.82219172,92.00450883,1.521164265,2456279,61.00424421,0.777126404,0
27.6,16.21374189,44648280,6,0.00189975,5.877,0.251196997,1.037857792,2.729312752,120.8658423,386.1937157,0.777151032,277.5277892,1.298564553,2458122.785,246.0092876,0.932174671,0
19.1,11.14104089,68566216,0,0.214004,4.862,0.149357963,1.322923788,21.26523155,122.4368332,555.777122,1.125334586,297.7298537,1.52051299,2457976.985,15.23187455,0.647741668,0
17.6,17.12028665,15471320,0,0.0265543,2.989,0.677010866,2.688157245,5.401797083,105.2626275,1609.831536,0.86824558,246.7490584,4.50806891,2457774.428,50.55549535,0.223625884,1
21.2,10.77255066,23266062,1,0.0565464,7.257,0.496380198,0.789263254,10.63367303,289.7666111,256.1127812,0.397488603,194.6834126,1.181037904,2458061.578,274.1472955,1.405630747,0
25.1,18.24048997,26495560,7,0.00177365,5.11,0.431686497,1.227028436,6.89252237,303.3197381,496.4555475,0.697336828,91.21390426,1.756720043,2458169.098,237.7428096,0.725140452,0
20.4,12.53125332,34415892,6,0.0603378,7.968,0.531126617,0.706185696,16.12663522,159.7375445,216.7588318,0.331111676,324.5664298,1.081259716,2457990.833,16.0554656,1.660831981,0
20.3,10.82317043,47046756,0,0.00862379,6.015,0.293365193,1.004809249,5.242107541,25.90801698,367.8949807,0.710033189,280.8672913,1.299585308,2456135.229,240.8836283,0.978540124,1
17.5,28.74986245,60472908,0,0.400682,4.691,0.530603473,1.298893,35.97602754,311.9160934,540.7026419,0.609695863,9.36222539,1.988090138,2457761.923,158.8445687,0.665800335,0
18.3,9.552226936,5257593.5,0,0.0317549,4.073,0.451649641,1.703030067,4.644674448,144.3975656,811.767949,0.933857149,197.9339708,2.472202985,2457788.673,93.94048209,0.443476489,1
19.7,9.252223577,37786704,0,0.00246818,6.388,0.266500485,0.931310746,10.74352183,120.8696461,328.2769184,0.68311598,115.7031673,1.179505512,2458060.439,294.2684223,1.096635127,1
26.002,8.943194,33916864,7,0.0245053,5.599,0.088746994,1.101691772,17.20694561,313.8873053,422.3656453,1.003919939,160.4504704,1.199463605,2458030.79,334.1824286,0.85234205,0
26.7,21.84078382,66037056,8,0.00205764,4.18,0.432591385,1.641598636,3.767056195,4.233130566,768.2435108,0.931457208,220.5964694,2.351740063,2455313.934,342.9269777,0.46860142,0
19.9,9.329936613,53529952,3,0.0803779,4.894,0.188517414,1.320803608,15.33470548,299.3524855,554.4415856,1.071809127,326.5084467,1.569798089,2457738.9,169.8571029,0.649301945,0
19.5,44.63374663,62848876,5,0.0126644,4.637,0.870304867,1.245516149,17.75270921,315.8750238,507.7178956,0.161537382,146.1402616,2.329494916,2458193.228,223.3450802,0.709055172,1
20.8,3.661009277,48703100,0,0.0306865,4.932,0.232149746,1.313170602,7.262806714,64.96380191,549.6423074,1.00831838,339.0927895,1.618022823,2457901.686,64.72017341,0.654971415,1
20.1,18.33627354,59055496,0,0.00642268,4.257,0.595478719,1.537064719,3.409880578,232.637979,696.0439422,0.621775389,83.90766675,2.452354049,2458236.157,238.115927,0.517208725,1
20.5,16.77241139,33980288,1,0.166726,5.569,0.343302505,1.072061612,32.95169429,142.7937411,405.4413552,0.704020175,49.3828762,1.440103049,2458069.451,298.7765042,0.887921263,0
23.6,5.426347533,38816896,0,0.0231683,5.694,0.1755281,1.08505392,1.499707987,143.9720934,412.833952,0.894596466,2.124647144,1.275511373,2458019.676,343.2780838,0.872021301,0
22.3,5.788737841,74744960,5,0.0492711,4.555,0.326719247,1.461647774,6.760157257,176.1349687,645.4498751,0.984099314,233.6949468,1.939196234,2458206.075,245.3401824,0.557750515,0
23.7,8.298877493,27746846,0,0.0148448,5.133,0.185074546,1.247102356,3.724588945,342.6955662,508.6880983,1.016295454,18.28899554,1.477909259,2458216.45,207.1714157,0.707702817,0
23.5,5.298340187,33022926,4,0.0252684,5.845,0.235353736,1.046237997,1.562718009,20.45385431,390.8806389,0.800001975,159.1427096,1.292474018,2457969.792,28.28216611,0.920997267,0
21.3,7.549916158,27208828,2,0.160533,4.881,0.183994808,1.327671483,14.40789927,330.1758336,558.7716555,1.083386823,290.1933203,1.571956143,2457758.119,156.1588118,0.644270332,0
24.9,3.613710432,15573707,4,0.000736007,5.828,0.094871933,1.054141206,5.83869468,142.9143992,395.3180206,0.954132792,50.00741071,1.15414962,2457996.594,3.557272452,0.910659219,0
23.4,15.68480061,36150704,0,0.051852,5.976,0.047854214,1.00063531,27.72270533,328.985901,365.6050308,0.952750694,327.9732394,1.048519927,2457947.68,52.01036219,0.984669164,0
20,20.44164429,42362716,1,0.035022,4.312,0.465548281,1.5449686,11.90911394,349.7730506,701.4196249,0.825711124,53.16448358,2.264226076,2458305.735,203.3396114,0.513244835,1
28.1,8.01194731,35711608,4,0.00793551,6.17,0.054732086,0.98115216,2.259674557,49.80191599,354.9792546,0.927451656,43.68530999,1.034852664,2458039.972,319.9702072,1.014143771,0
18.7,12.11391674,39499724,0,0.146506,4.691,0.278805048,1.373629172,23.83523894,151.6726752,588.0343347,0.990654424,103.8635072,1.756603919,2457840.665,97.85242164,0.61220915,0
21.6,3.265907518,49207612,3,0.022444,4.928,0.224474965,1.316760353,5.381584728,89.46029949,551.8976429,1.021180618,151.5820027,1.612340087,2458262.364,189.1875926,0.652294868,1
20.2,10.88108572,44507088,2,0.268714,3.121,0.557393419,2.624538586,15.15808338,106.6181701,1553.022938,1.161638049,246.1614643,4.087439123,2457732.835,62.04639157,0.231805977,0
27.7,16.31750175,47074536,7,0.00404359,4.236,0.402826423,1.61760546,2.928490775,53.90503442,751.4625345,0.965991238,331.6950192,2.269219681,2457685.413,150.9474541,0.4790658,0
22.9,2.444701483,61007772,5,0.0652282,4.323,0.349333158,1.579645631,4.461420782,260.1567548,725.1668338,1.027823035,128.9514239,2.131468228,2457689.375,154.4541246,0.496437486,0
21.9,4.56631046,23285772,6,0.146294,3.456,0.486860938,2.254574448,2.79272723,165.5632854,1236.503352,1.156910217,164.2633574,3.35223868,2457401.727,174.3289989,0.29114357,0
20,15.95255744,49073064,9,0.0641194,3.908,0.603538502,1.734341153,9.689119208,107.1875273,834.257694,0.687599492,238.7145948,2.781082813,2456172.124,59.7123364,0.431521342,0
20,5.668609538,55600000,0,0.168807,5.043,0.144095765,1.27828538,7.725425258,183.2874517,527.8860186,1.09408987,263.8291491,1.46248089,2457903.636,66.05807476,0.6819654,0
20.6,3.183033177,32876896,5,0.213937,3.511,0.452276696,2.214727252,3.837965289,79.5938326,1203.867808,1.213057728,252.9845266,3.216396776,2458572.025,189.0932771,0.299036155,0
20.2,2.369889658,50173668,2,0.296552,3.545,0.412509746,2.197794384,6.164451143,266.2621344,1190.087835,1.291182782,58.89405632,3.104405986,2458529.798,199.8879168,0.302498681,0
20.6,16.37416077,37697272,2,0.0675044,4.341,0.42485811,1.519447535,20.54596414,358.1331983,684.1116565,0.873897926,250.6621425,2.164997144,2458152.605,279.9578323,0.526229887,0
21.8,1.983210976,63191628,4,0.233705,3.636,0.408693288,2.096303047,5.177857628,84.69464064,1108.611872,1.239558062,222.8023477,2.953048032,2458336.313,250.9511679,0.324730421,0
24.2,11.35432484,61542676,7,0.041089,5.148,0.259234499,1.216042838,21.52457171,324.9167397,489.8033358,0.900802583,248.1439256,1.531283094,2457982.818,12.99590915,0.734988869,0
19.8,9.167416593,16090262,0,0.0921063,4.675,0.236661571,1.402718951,16.77648209,352.6535763,606.8123672,1.07074928,327.0101755,1.734688622,2457969.766,18.23341653,0.593264112,0
19.7,23.87602086,44807972,1,0.000734198,2.759,0.88863459,2.439108043,5.370440187,179.326347,1391.377526,0.271632267,56.17120213,4.606583819,2457524.346,123.1984345,0.258736391,1
22,10.28141614,53548272,3,0.151383,5.843,0.273955263,1.035500983,17.61520601,324.8831157,384.8789863,0.751820039,218.3144472,1.319181927,2457930.643,65.34100612,0.935358938,0
20.1,4.856678319,64932892,3,0.373284,4.122,0.2429743,1.714492671,12.43931838,37.79565418,819.9773883,1.297915014,265.2059813,2.131070329,2457752.356,108.944331,0.439036497,0
23.2,17.12006277,55670184,6,0.0456029,4.864,0.30383964,1.332946423,5.232171579,64.01734201,562.1050242,0.927944461,355.6777478,1.737948384,2457910.615,57.56674281,0.640449711,0
26.1,9.81479839,52428200,7,0.00561237,6.762,0.240065438,0.870077067,10.13948201,264.6960441,296.4387749,0.661201635,43.81111645,1.078952499,2457940.486,72.88162862,1.21441603,0
25.2,7.957973881,10558359,5,0.0098469,6.151,0.190452684,0.981979126,2.989066602,303.1221788,355.4281415,0.794958566,293.0555239,1.168999686,2457870.863,131.3048929,1.012862961,0
25.1,7.403508788,8168031.5,7,0.0499201,3.248,0.569421602,2.447173903,5.611665933,0.566374355,1398.284926,1.05370022,357.2963012,3.840647586,2457588.086,106.1792908,0.257458257,0
